"file","year","month","tmax","tmin","ppt"
"ppt_4kmM3_201106","2011","06",NA,NA,36.1154547604648
"ppt_4kmM3_201107","2011","07",NA,NA,62.0681825117631
"ppt_4kmM3_201108","2011","08",NA,NA,217.839996337891
"ppt_4kmM3_201109","2011","09",NA,NA,236.292725996538
"ppt_4kmM3_201110","2011","10",NA,NA,112.25
"ppt_4kmM3_201111","2011","11",NA,NA,50.9790909507058
"ppt_4kmM3_201112","2011","12",NA,NA,117.825454711914
"ppt_4kmM3_201201","2012","01",NA,NA,58.2790908813477
"ppt_4kmM3_201202","2012","02",NA,NA,26.4209091880105
"ppt_4kmM3_201203","2012","03",NA,NA,50.5836358503862
"ppt_4kmM3_201204","2012","04",NA,NA,54.3336365439675
"ppt_4kmM3_201205","2012","05",NA,NA,83.8836371681907
"ppt_4kmM3_201206","2012","06",NA,NA,79.2545464255593
"ppt_4kmM3_201207","2012","07",NA,NA,82.582726912065
"ppt_4kmM3_201208","2012","08",NA,NA,74.8245450800115
"ppt_4kmM3_201209","2012","09",NA,NA,94.5436373623935
"ppt_4kmM3_201210","2012","10",NA,NA,234.101814963601
"ppt_4kmM3_201211","2012","11",NA,NA,18.2563636086204
"ppt_4kmM3_201212","2012","12",NA,NA,87.4636355313388
"ppt_4kmM3_201301","2013","01",NA,NA,73.4790912974965
"ppt_4kmM3_201302","2013","02",NA,NA,46.6709091880105
"ppt_4kmM3_201303","2013","03",NA,NA,76.6036356145685
"ppt_4kmM3_201304","2013","04",NA,NA,63.1736363497647
"ppt_4kmM3_201305","2013","05",NA,NA,73.1527276472612
"ppt_4kmM3_201306","2013","06",NA,NA,221.358180652965
"ppt_4kmM3_201307","2013","07",NA,NA,105.335454767401
"ppt_4kmM3_201308","2013","08",NA,NA,52.1290903958407
"ppt_4kmM3_201309","2013","09",NA,NA,45.3936361833052
"ppt_4kmM3_201310","2013","10",NA,NA,166.274545842951
"ppt_4kmM3_201311","2013","11",NA,NA,76.7036375565962
"ppt_4kmM3_201312","2013","12",NA,NA,135.936363913796
"ppt_4kmM3_201401","2014","01",NA,NA,66.0245465365323
"ppt_4kmM3_201402","2014","02",NA,NA,110.148181568493
"ppt_4kmM3_201403","2014","03",NA,NA,109.825454018333
"ppt_4kmM3_201404","2014","04",NA,NA,123.48999786377
"ppt_4kmM3_201405","2014","05",NA,NA,197.427271062678
"ppt_4kmM3_201406","2014","06",NA,NA,95.8354554609819
"ppt_4kmM3_201407","2014","07",NA,NA,101.43272746693
"ppt_4kmM3_201408","2014","08",NA,NA,101.702727577903
"ppt_4kmM3_201409","2014","09",NA,NA,66.6299996809526
"ppt_4kmM3_201410","2014","10",NA,NA,105.124546397816
"ppt_4kmM3_201411","2014","11",NA,NA,77.2218184037642
"ppt_4kmM3_201412","2014","12",NA,NA,95.2654550725763
"ppt_4kmM3_201501","2015","01",NA,NA,95.1563630537553
"ppt_4kmM3_201502","2015","02",NA,NA,46.4681819568981
"ppt_4kmM3_201503","2015","03",NA,NA,113.886364329945
"ppt_4kmM3_201504","2015","04",NA,NA,87.7800001664595
"ppt_4kmM3_201505","2015","05",NA,NA,59.064546064897
"ppt_4kmM3_201506","2015","06",NA,NA,303.323633367365
"ppt_4kmM3_201507","2015","07",NA,NA,122.834545482289
"ppt_4kmM3_201508","2015","08",NA,NA,35.5100000554865
"ppt_4kmM3_201509","2015","09",NA,NA,71.7845445112749
"ppt_4kmM3_201510","2015","10",NA,NA,91.2645450938832
"ppt_4kmM3_201511","2015","11",NA,NA,56.756363955411
"ppt_4kmM3_201512","2015","12",NA,NA,125.485999367454
"ppt_4kmM3_201601","2016","01",NA,NA,84.797907742587
"ppt_4kmM3_201602","2016","02",NA,NA,111.232637578791
"ppt_4kmM3_201603","2016","03",NA,NA,37.9454550309615
"ppt_4kmM3_201604","2016","04",NA,NA,54.3706359863281
"ppt_4kmM3_201605","2016","05",NA,NA,154.79209206321
"ppt_4kmM3_201606","2016","06",NA,NA,89.511364329945
"ppt_4kmM3_201607","2016","07",NA,NA,140.91918182373
"ppt_4kmM3_201608","2016","08",NA,NA,75.3644540960138
"ppt_4kmM3_201609","2016","09",NA,NA,81.7532737038352
"ppt_4kmM3_201610","2016","10",NA,NA,26.5426365245472
"ppt_4kmM3_201611","2016","11",NA,NA,11.2550910602916
"ppt_4kmM3_201612","2016","12",NA,NA,90.3390905206854
"ppt_4kmM3_201701","2017","01",NA,NA,72.7052730213512
"ppt_4kmM3_201702","2017","02",NA,NA,10.7306363799355
"ppt_4kmM3_201703","2017","03",NA,NA,78.7752727161754
"ppt_4kmM3_201704","2017","04",NA,NA,98.4459998390891
"ppt_4kmM3_201705","2017","05",NA,NA,165.748002485795
"ppt_4kmM3_201706","2017","06",NA,NA,29.5600910186768
"ppt_4kmM3_201707","2017","07",NA,NA,229.848725752397
"ppt_4kmM3_201708","2017","08",NA,NA,159.674453735352
"ppt_4kmM3_201709","2017","09",NA,NA,49.0423639470881
"ppt_4kmM3_201710","2017","10",NA,NA,68.4294544566761
"ppt_4kmM3_201711","2017","11",NA,NA,55.9187268343839
"ppt_4kmM3_201712","2017","12",NA,NA,17.2870001359419
"ppt_4kmM3_201801","2018","01",NA,NA,23.2109092365612
"ppt_4kmM3_201802","2018","02",NA,NA,128.772908991033
"ppt_4kmM3_201803","2018","03",NA,NA,53.8268182927912
"ppt_4kmM3_201804","2018","04",NA,NA,101.918636668812
"ppt_4kmM3_201805","2018","05",NA,NA,218.582092285156
"ppt_4kmM3_201806","2018","06",NA,NA,167.071818958629
